sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,configurable_variations,configurable_variation_labels
MUZ-WG18-PND-048,,Default,simple,Default Category/Pendants/Gold Jewelry,base,Pendant in white gold DJ1385,"Beautiful pendant featuring a natural Colombian emerald set in White Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful pendant featuring a natural Colombian emerald set in White Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",1500.0,,,,muz-wg18-pnd-048,Pendant in white gold DJ1385 | Muzem Emeralds Colombia,"colombian-emerald, natural-stone, certified, 18k-gold",Shop Pendant in white gold DJ1385 at Muzem Emeralds. Certified Colombian emeralds in White Gold. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/07/DJ1385-4.jpg,MUZEM Pendant in white gold DJ1385 - Colombian Emerald Natural in White Gold,https://muzem.co/wp-content/uploads/2025/07/DJ1385-4.jpg,MUZEM Pendant in white gold DJ1385 - Colombian Emerald Natural in White Gold,https://muzem.co/wp-content/uploads/2025/07/DJ1385-4.jpg,MUZEM Pendant in white gold DJ1385 - Colombian Emerald Natural in White Gold,https://muzem.co/wp-content/uploads/2025/07/DJ1385-4.jpg,MUZEM Pendant in white gold DJ1385 - Colombian Emerald Natural in White Gold,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=White Gold,emerald_type=Natural,jewelry_type=Pendant,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
MUZ-WG18-PND-049,,Default,simple,Default Category/Pendants/Gold Jewelry,base,Pendant in white gold DJ58 GY,"Beautiful pendant featuring a natural Colombian emerald set in White Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful pendant featuring a natural Colombian emerald set in White Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",1375.0,,,,muz-wg18-pnd-049,Pendant in white gold DJ58 GY | Muzem Emeralds Colombia,"colombian-emerald, natural-stone, certified, 18k-gold",Shop Pendant in white gold DJ58 GY at Muzem Emeralds. Certified Colombian emeralds in White Gold. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/07/DJ58-GY-4.jpg,MUZEM Pendant in white gold DJ58 GY - Colombian Emerald Natural in White Gold,https://muzem.co/wp-content/uploads/2025/07/DJ58-GY-4.jpg,MUZEM Pendant in white gold DJ58 GY - Colombian Emerald Natural in White Gold,https://muzem.co/wp-content/uploads/2025/07/DJ58-GY-4.jpg,MUZEM Pendant in white gold DJ58 GY - Colombian Emerald Natural in White Gold,https://muzem.co/wp-content/uploads/2025/07/DJ58-GY-4.jpg,MUZEM Pendant in white gold DJ58 GY - Colombian Emerald Natural in White Gold,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=White Gold,emerald_type=Natural,jewelry_type=Pendant,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
MUZ-WG18-PND-050,,Default,simple,Default Category/Pendants/Gold Jewelry,base,Pendant in white gold DJ935,"Beautiful pendant featuring a natural Colombian emerald set in White Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful pendant featuring a natural Colombian emerald set in White Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",750.0,,,,muz-wg18-pnd-050,Pendant in white gold DJ935 | Muzem Emeralds Colombia,"colombian-emerald, natural-stone, certified, 18k-gold",Shop Pendant in white gold DJ935 at Muzem Emeralds. Certified Colombian emeralds in White Gold. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/03/DJ935-4.jpg,MUZEM Pendant in white gold DJ935 - Colombian Emerald Natural in White Gold,https://muzem.co/wp-content/uploads/2025/03/DJ935-4.jpg,MUZEM Pendant in white gold DJ935 - Colombian Emerald Natural in White Gold,https://muzem.co/wp-content/uploads/2025/03/DJ935-4.jpg,MUZEM Pendant in white gold DJ935 - Colombian Emerald Natural in White Gold,https://muzem.co/wp-content/uploads/2025/03/DJ935-4.jpg,MUZEM Pendant in white gold DJ935 - Colombian Emerald Natural in White Gold,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=White Gold,emerald_type=Natural,jewelry_type=Pendant,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
MUZ-YG18-PND-051,,Default,simple,Default Category/Pendants/Gold Jewelry,base,Pendant in yellow gold DJ1220,"Beautiful pendant featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful pendant featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",2125.0,,,,muz-yg18-pnd-051,Pendant in yellow gold DJ1220 | Muzem Emeralds Colombia,"colombian-emerald, natural-stone, certified, 18k-gold",Shop Pendant in yellow gold DJ1220 at Muzem Emeralds. Certified Colombian emeralds in 18k Yellow Gold. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/05/DJ1220-3.jpg,MUZEM Pendant in yellow gold DJ1220 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/05/DJ1220-3.jpg,MUZEM Pendant in yellow gold DJ1220 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/05/DJ1220-3.jpg,MUZEM Pendant in yellow gold DJ1220 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/05/DJ1220-3.jpg,MUZEM Pendant in yellow gold DJ1220 - Colombian Emerald Natural in 18k Yellow Gold,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=18k Yellow Gold,emerald_type=Natural,jewelry_type=Pendant,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
MUZ-YG18-PND-052,,Default,simple,Default Category/Pendants/Gold Jewelry,base,Pendant in yellow gold DJ1806,"Beautiful pendant featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful pendant featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",10000.0,,,,muz-yg18-pnd-052,Pendant in yellow gold DJ1806 | Muzem Emeralds Colombia,"colombian-emerald, natural-stone, certified, 18k-gold",Shop Pendant in yellow gold DJ1806 at Muzem Emeralds. Certified Colombian emeralds in 18k Yellow Gold. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/03/DJ1806-2_momhlcp41fc_2025-02-28-16-53-30.jpg,MUZEM Pendant in yellow gold DJ1806 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/03/DJ1806-2_momhlcp41fc_2025-02-28-16-53-30.jpg,MUZEM Pendant in yellow gold DJ1806 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/03/DJ1806-2_momhlcp41fc_2025-02-28-16-53-30.jpg,MUZEM Pendant in yellow gold DJ1806 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/03/DJ1806-2_momhlcp41fc_2025-02-28-16-53-30.jpg,MUZEM Pendant in yellow gold DJ1806 - Colombian Emerald Natural in 18k Yellow Gold,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=18k Yellow Gold,emerald_type=Natural,jewelry_type=Pendant,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
MUZ-YG18-PND-053,,Default,simple,Default Category/Pendants/Gold Jewelry,base,Pendant in yellow gold DJ1879,"Beautiful pendant featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful pendant featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",9500.0,,,,muz-yg18-pnd-053,Pendant in yellow gold DJ1879 | Muzem Emeralds Colombia,"colombian-emerald, natural-stone, certified, 18k-gold",Shop Pendant in yellow gold DJ1879 at Muzem Emeralds. Certified Colombian emeralds in 18k Yellow Gold. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/03/DJ1879.5.jpg,MUZEM Pendant in yellow gold DJ1879 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/03/DJ1879.5.jpg,MUZEM Pendant in yellow gold DJ1879 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/03/DJ1879.5.jpg,MUZEM Pendant in yellow gold DJ1879 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/03/DJ1879.5.jpg,MUZEM Pendant in yellow gold DJ1879 - Colombian Emerald Natural in 18k Yellow Gold,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=18k Yellow Gold,emerald_type=Natural,jewelry_type=Pendant,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
MUZ-YG18-PND-054,,Default,simple,Default Category/Pendants/Gold Jewelry,base,Pendant in yellow gold DJ2117,"Beautiful pendant featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful pendant featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",9000.0,,,,muz-yg18-pnd-054,Pendant in yellow gold DJ2117 | Muzem Emeralds Colombia,"colombian-emerald, natural-stone, certified, 18k-gold",Shop Pendant in yellow gold DJ2117 at Muzem Emeralds. Certified Colombian emeralds in 18k Yellow Gold. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/07/DJ2117_6xdkpp9sehb_2025-07-17-14-47-06.jpg,MUZEM Pendant in yellow gold DJ2117 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/07/DJ2117_6xdkpp9sehb_2025-07-17-14-47-06.jpg,MUZEM Pendant in yellow gold DJ2117 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/07/DJ2117_6xdkpp9sehb_2025-07-17-14-47-06.jpg,MUZEM Pendant in yellow gold DJ2117 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/07/DJ2117_6xdkpp9sehb_2025-07-17-14-47-06.jpg,MUZEM Pendant in yellow gold DJ2117 - Colombian Emerald Natural in 18k Yellow Gold,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=18k Yellow Gold,emerald_type=Natural,jewelry_type=Pendant,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
MUZ-YG18-PND-055,,Default,simple,Default Category/Pendants/Gold Jewelry,base,Pendant in yellow gold DJ2171,"Beautiful pendant featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful pendant featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",1500.0,,,,muz-yg18-pnd-055,Pendant in yellow gold DJ2171 | Muzem Emeralds Colombia,"colombian-emerald, natural-stone, certified, 18k-gold",Shop Pendant in yellow gold DJ2171 at Muzem Emeralds. Certified Colombian emeralds in 18k Yellow Gold. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/07/DJ2171-1.jpg,MUZEM Pendant in yellow gold DJ2171 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/07/DJ2171-1.jpg,MUZEM Pendant in yellow gold DJ2171 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/07/DJ2171-1.jpg,MUZEM Pendant in yellow gold DJ2171 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/07/DJ2171-1.jpg,MUZEM Pendant in yellow gold DJ2171 - Colombian Emerald Natural in 18k Yellow Gold,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=18k Yellow Gold,emerald_type=Natural,jewelry_type=Pendant,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
MUZ-YG18-PND-056,,Default,simple,Default Category/Pendants/Gold Jewelry,base,Pendant in yellow gold DJ2197,"Beautiful pendant featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful pendant featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",1500.0,,,,muz-yg18-pnd-056,Pendant in yellow gold DJ2197 | Muzem Emeralds Colombia,"colombian-emerald, natural-stone, certified, 18k-gold",Shop Pendant in yellow gold DJ2197 at Muzem Emeralds. Certified Colombian emeralds in 18k Yellow Gold. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/08/DJ2197_e6o0kt0rihq_2025-08-12-14-35-30.jpg,MUZEM Pendant in yellow gold DJ2197 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/08/DJ2197_e6o0kt0rihq_2025-08-12-14-35-30.jpg,MUZEM Pendant in yellow gold DJ2197 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/08/DJ2197_e6o0kt0rihq_2025-08-12-14-35-30.jpg,MUZEM Pendant in yellow gold DJ2197 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/08/DJ2197_e6o0kt0rihq_2025-08-12-14-35-30.jpg,MUZEM Pendant in yellow gold DJ2197 - Colombian Emerald Natural in 18k Yellow Gold,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=18k Yellow Gold,emerald_type=Natural,jewelry_type=Pendant,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
MUZ-YG18-PND-057,,Default,simple,Default Category/Pendants/Gold Jewelry,base,Pendant in yellow gold DJ2450,"Beautiful pendant featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful pendant featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",8750.0,,,,muz-yg18-pnd-057,Pendant in yellow gold DJ2450 | Muzem Emeralds Colombia,"colombian-emerald, natural-stone, certified, 18k-gold",Shop Pendant in yellow gold DJ2450 at Muzem Emeralds. Certified Colombian emeralds in 18k Yellow Gold. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/06/DJ2450-2.jpg,MUZEM Pendant in yellow gold DJ2450 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/06/DJ2450-2.jpg,MUZEM Pendant in yellow gold DJ2450 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/06/DJ2450-2.jpg,MUZEM Pendant in yellow gold DJ2450 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/06/DJ2450-2.jpg,MUZEM Pendant in yellow gold DJ2450 - Colombian Emerald Natural in 18k Yellow Gold,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=18k Yellow Gold,emerald_type=Natural,jewelry_type=Pendant,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
MUZ-YG18-PND-058,,Default,simple,Default Category/Pendants/Gold Jewelry,base,Pendant in yellow gold DJ2452,"Beautiful pendant featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful pendant featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",875.0,,,,muz-yg18-pnd-058,Pendant in yellow gold DJ2452 | Muzem Emeralds Colombia,"colombian-emerald, natural-stone, certified, 18k-gold",Shop Pendant in yellow gold DJ2452 at Muzem Emeralds. Certified Colombian emeralds in 18k Yellow Gold. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/06/DJ2452-3.jpg,MUZEM Pendant in yellow gold DJ2452 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/06/DJ2452-3.jpg,MUZEM Pendant in yellow gold DJ2452 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/06/DJ2452-3.jpg,MUZEM Pendant in yellow gold DJ2452 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/06/DJ2452-3.jpg,MUZEM Pendant in yellow gold DJ2452 - Colombian Emerald Natural in 18k Yellow Gold,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=18k Yellow Gold,emerald_type=Natural,jewelry_type=Pendant,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
MUZ-YG18-PND-059,,Default,simple,Default Category/Pendants/Gold Jewelry,base,Pendant in yellow gold DJ2458,"Beautiful pendant featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful pendant featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",2500.0,,,,muz-yg18-pnd-059,Pendant in yellow gold DJ2458 | Muzem Emeralds Colombia,"colombian-emerald, natural-stone, certified, 18k-gold",Shop Pendant in yellow gold DJ2458 at Muzem Emeralds. Certified Colombian emeralds in 18k Yellow Gold. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/06/DJ2458-4.jpg,MUZEM Pendant in yellow gold DJ2458 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/06/DJ2458-4.jpg,MUZEM Pendant in yellow gold DJ2458 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/06/DJ2458-4.jpg,MUZEM Pendant in yellow gold DJ2458 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/06/DJ2458-4.jpg,MUZEM Pendant in yellow gold DJ2458 - Colombian Emerald Natural in 18k Yellow Gold,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=18k Yellow Gold,emerald_type=Natural,jewelry_type=Pendant,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
MUZ-SV925-BRC-060,,Default,simple,Default Category/Bracelets/Silver Jewelry,base,PL00 Silver Bracelet,"Beautiful bracelet featuring a natural Colombian emerald set in Silver. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful bracelet featuring a natural Colombian emerald set in Silver. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",3000.0,,,,muz-sv925-brc-060,PL00 Silver Bracelet | Muzem Emeralds Colombia,"colombian-emerald, natural-stone, certified",Shop PL00 Silver Bracelet at Muzem Emeralds. Certified Colombian emeralds in Silver. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/03/PL00-3.jpg,MUZEM PL00 Silver Bracelet - Colombian Emerald Natural in Silver,https://muzem.co/wp-content/uploads/2025/03/PL00-3.jpg,MUZEM PL00 Silver Bracelet - Colombian Emerald Natural in Silver,https://muzem.co/wp-content/uploads/2025/03/PL00-3.jpg,MUZEM PL00 Silver Bracelet - Colombian Emerald Natural in Silver,https://muzem.co/wp-content/uploads/2025/03/PL00-3.jpg,MUZEM PL00 Silver Bracelet - Colombian Emerald Natural in Silver,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=Silver,emerald_type=Natural,jewelry_type=Bracelet,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
